article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0784415002,784415,ED Griezman top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Relaxed-fit blouse in a crinkled viscose weave with a V-neck, short sleeves with sewn-in turn-ups and a gently rounded hem. Slightly longer at the back. Unlined."
0784415003,784415,ED Griezman top,254,Top,Garment Upper body,1010017,Stripe,72,Blue,7,Medium,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Relaxed-fit blouse in a crinkled viscose weave with a V-neck, short sleeves with sewn-in turn-ups and a gently rounded hem. Slightly longer at the back. Unlined."
0784425001,784425,SB Elf Costume Own,270,Garment Set,Garment Full body,1010014,Placement print,92,Green,5,Bright,19,Green,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume with a top, pair of trousers and a hat in jersey with print motifs. Long-sleeved top with ribbing around the neckline. Trousers with an elasticated waist and ribbed hems. Hat with an elasticated hem and a fleece pompom on top."
0784432001,784432,Geneva pinafore dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Dress in a slightly stretchy weave with an A-line skirt. Narrow shoulder straps, buttons down the front, a seam at the waist and diagonal side pockets."
0784432006,784432,Geneva pinafore dress,265,Dress,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Dress in a slightly stretchy weave with an A-line skirt. Narrow shoulder straps, buttons down the front, a seam at the waist and diagonal side pockets."
0784432009,784432,Geneva pinafore dress,265,Dress,Garment Full body,1010023,Denim,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Dress in a slightly stretchy weave with an A-line skirt. Narrow shoulder straps, buttons down the front, a seam at the waist and diagonal side pockets."
0784485002,784485,Malina,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Long-sleeved blouse in woven fabric with a deep V-neck, covered buttons at the top, two elasticated seams at the waist and decorative ties at the sides of the hem."
0784485003,784485,Malina,258,Blouse,Garment Upper body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Long-sleeved blouse in woven fabric with a deep V-neck, covered buttons at the top, two elasticated seams at the waist and decorative ties at the sides of the hem."
0784505005,784505,Johannesburg,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Wide blouse in an airy viscose weave with a grandad collar, gathers and buttons down the front, low dropped shoulders and long, cuffed sleeves."
0784587002,784587,Paris Dress,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, V-neck dress in a viscose weave with buttons down the front, short puff sleeves with narrow elastication at the cuffs, and a seam with a flounce at the hem. Unlined."
0784588001,784588,Faye dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,Short dress in a patterned viscose crêpe weave with a sewn-in wrapover at the front and ties at one side. Seam with narrow elastication below the bust. Unlined.
0784644001,784644,Kaizen sweatshirt,252,Sweater,Garment Upper body,1010008,Front print,13,Beige,2,Medium Dusty,11,Beige,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, boxy top in printed sweatshirt fabric with a stand-up collar, zip at the top and ribbing around the cuffs and hem. Soft brushed inside."
0784677001,784677,Eclipse Hood,308,Hoodie,Garment Upper body,1010005,Colour blocking,52,Pink,2,Medium Dusty,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Oversized top in cotton sweatshirt fabric with a jersey-lined, drawstring hood, low dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
0784698003,784698,Guapa,265,Dress,Garment Full body,1010022,Jacquard,43,Dark Red,7,Medium,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a jacquard weave with a slight sheen. Opening with a covered button at the back of the neck, gathered elastication at the bust and a seam at the waist. Long sleeves with gathered elastication at the cuffs. Unlined."
0784747001,784747,Sweep,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short dress in sturdy cotton with wide shoulder straps, decorative buttons down the front and a concealed zip in one side. Unlined."
0784747002,784747,Sweep,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short dress in sturdy cotton with wide shoulder straps, decorative buttons down the front and a concealed zip in one side. Unlined."
0784784001,784784,S Party Desert Top,298,Bikini top,Swimwear,1010009,Glittering/Metallic,33,Dark Orange,2,Medium Dusty,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, glittery bikini top with removable inserts, adjustable spaghetti shoulder straps and no fasteners."
0784855001,784855,Royal wedding Dress,265,Dress,Garment Full body,1010021,Lace,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long dress with a lace bodice and skirt in an airy weave. Scalloped V-neck with support panels at the top, an opening with covered buttons at the back of the neck and a concealed zip at the back. Long lace sleeves with scalloped trims, a seam at the waist with a grosgrain band and concealed, adjustable elastication, and a gently flared skirt. Lined."
0784922002,784922,Jax Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,Straight-cut satin top with spaghetti shoulder straps that cross and tie at the back. Double layer at the top.
0784926001,784926,Lee rib,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves."
0784926003,784926,Lee rib,254,Top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted top in stretch, ribbed cotton jersey with a round neck and long sleeves."
0784984001,784984,Honeymoon wedding dress,265,Dress,Garment Full body,1010028,Mesh,11,Off White,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long tulle dress with a wrapover bodice and shoulder straps with decorative knots at the ends. Concealed zip and an opening with covered buttons at the back, a seam at the waist and a flared skirt with an extra layer of tulle for added width. Satin lining."
0785018002,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.
0785018003,785018,Shenzi LP,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.
0785018008,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.
0785018010,785018,Shenzi LP,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft jersey made from a viscose blend with a polo neck and long sleeves.
0785081001,785081,Belgrade dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in stretch jersey with a turtle neck, visible zip at the back, cut-out section at the sides and a covered metal ring at the front. Unlined."
0785089001,785089,CAMP Etienne 2p Shorts (W),296,Pyjama bottom,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Shorts in soft, cool satin with an elasticated waist."
0785226002,785226,Siames slacks,272,Trousers,Garment Lower body,1010026,Other structure,8,Dark Grey,4,Dark,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length cigarette trousers in woven fabric with a high waist, concealed hook-and-eye fastener, zip fly and adjustable belt. Side pockets, fake welt back pockets and tapered legs with creases."
0785226004,785226,Siames slacks,272,Trousers,Garment Lower body,1010026,Other structure,71,Light Blue,1,Dusty Light,2,Blue,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length cigarette trousers in woven fabric with a high waist, concealed hook-and-eye fastener, zip fly and adjustable belt. Side pockets, fake welt back pockets and tapered legs with creases."
0785227001,785227,CS Elegant Dress,265,Dress,Garment Full body,1010002,Application/3D,11,Off White,1,Dusty Light,-1,Unknown,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long dress in chiffon with beaded and sequined embroidery. Round neckline, a covered button at the back of the neck and a loose yoke that leaves part of the back open. Concealed, adjustable spaghetti shoulder straps and short, raglan butterfly sleeves. Gathered seam at the waist and a skirt with a concealed zip at the back. Partly lined."
0785313001,785313,Dress up Hampus fun hat,496,Beanie,Accessories,1010002,Application/3D,32,Orange,7,Medium,3,Orange,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Lightly padded hat in jersey with a felt appliqué at the top and elastication around the edge.
0785364002,785364,Pearl stockings,304,Underwear Tights,Socks & Tights,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Tights with an elasticated waist.
0785401001,785401,galaxy,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5262,Jacket Smart,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Lightly padded jacket in a cotton and nylon weave with a zip down the front and a lined hood with a faux fur trim. Front pockets with a press-stud, and ribbing at the cuffs and hem. Lined."
0785402001,785402,ED Debbie jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"3/4-length jumpsuit in viscose jersey with a deep wrapover V-neck, a seam with narrow, concealed elastication at the waist, a low crotch and wide legs. Unlined."
0785402004,785402,ED Debbie jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"3/4-length jumpsuit in viscose jersey with a deep wrapover V-neck, a seam with narrow, concealed elastication at the waist, a low crotch and wide legs. Unlined."
0785416004,785416,Sunset,275,Skirt,Garment Lower body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Pleated, calf-length skirt in woven fabric with a high, elasticated waist. Unlined."
0785440001,785440,Flirty Nanna necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Short necklace in metal decorated with shells. Adjustable length 35.5-45.5 cm.
0785483001,785483,NW Twain SL PJ (w),297,Pyjama set,Nightwear,1010001,All over pattern,52,Pink,2,Medium Dusty,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Pyjamas with a shirt and shorts in patterned satin with contrasting colour piping. Shirt with rounded notch lapels and buttons down the front. Shorts with elastication and a small frill trim at the waist.
0785515002,785515,Mastiff Essential blazer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently fitted, single-breasted jacket in woven fabric with notch lapels, jetted front pockets, long sleeves with decorative buttons at the cuffs, and a single back vent. Lined."
0785515003,785515,Mastiff Essential blazer,264,Blazer,Garment Upper body,1010004,Check,3,Silver,3,Light,15,Metal,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently fitted, single-breasted jacket in woven fabric with notch lapels, jetted front pockets, long sleeves with decorative buttons at the cuffs, and a single back vent. Lined."
0785520001,785520,Newton skinny blz,264,Blazer,Garment Upper body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels and a decorative buttonhole. Chest pocket, jetted front pockets and three inner pockets, one with a button. Fastening with one button at the front, decorative buttons at the cuffs, and a single back vent. Lined. Skinny Fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This, combined with narrow shoulders and sleeves, creates a completely fitted silhouette."
0785575001,785575,&denim festive HW ankle,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with hard-worn details, a high waist, zip fly and button and super-skinny legs."
0785575002,785575,&denim festive HW ankle,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with hard-worn details, a high waist, zip fly and button and super-skinny legs."
0785593009,785593,MC Brix skirt,275,Skirt,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Short, gently flared skirt in woven fabric with a concealed zip at the back and a high waist with a decorative metal buckle at the front."
0785665001,785665,Plum turtleneck,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted jumper in a soft rib knit with a turtle neck, buttons on one shoulder and long sleeves with sewn-in turn-ups at the cuffs."
0785695001,785695,Bridgette clutch,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag with a detachable metal chain shoulder strap, open inner compartment and flap with a decorative metal buckle and concealed magnetic fastener. Lined. Depth 5 cm. Height 15 cm. Length 20 cm."
0785695003,785695,Bridgette clutch,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag with a detachable metal chain shoulder strap, open inner compartment and flap with a decorative metal buckle and concealed magnetic fastener. Lined. Depth 5 cm. Height 15 cm. Length 20 cm."
